,artists,disc_number,explicit,is_local,name,popularity,track_number,type,genre,album_type,year,album_name,danceability,duration_ms,energy,instrumentalness,liveness,tempo,valence,pitch_0_mean,pitch_1_mean,pitch_2_mean,pitch_3_mean,pitch_4_mean,pitch_5_mean,pitch_6_mean,pitch_7_mean,pitch_8_mean,pitch_9_mean,pitch_10_mean,pitch_11_mean,pitch_0_sd,pitch_1_sd,pitch_2_sd,pitch_3_sd,pitch_4_sd,pitch_5_sd,pitch_6_sd,pitch_7_sd,pitch_8_sd,pitch_9_sd,pitch_10_sd,pitch_11_sd,timbre_0_mean,timbre_1_mean,timbre_2_mean,timbre_3_mean,timbre_4_mean,timbre_5_mean,timbre_6_mean,timbre_7_mean,timbre_8_mean,timbre_9_mean,timbre_10_mean,timbre_11_mean,timbre_0_sd,timbre_1_sd,timbre_2_sd,timbre_3_sd,timbre_4_sd,timbre_5_sd,timbre_6_sd,timbre_7_sd,timbre_8_sd,timbre_9_sd,timbre_10_sd,timbre_11_sd
2yxyRt4geEKuwYVJF7uU9j,Technical Itch x Kemal,1,False,False,The Calling - Evol Intent + Ewun Remix,12,5,track,drum-and-bass,album,2008,Substance D - Disc 1 Maximum Strength,0.59,211053,0.9690000000000001,0.0131,0.35600000000000004,91.161,0.31,51.10164214711739,47.747527833001925,3.6319125248508968,-5.721000994035785,20.727798210735617,-34.483752485089475,7.905313121272349,5.147697813121275,-10.10577932405566,7.132491053677931,-11.939493041749527,0.17846520874751473,2.8054695287578912,47.22720154763163,43.98220141104233,31.01559674954438,21.234664917283002,25.57191733166056,23.102722834344977,19.22669276792487,12.173790180392828,17.110075723127693,15.648575493716315,11.449587143452145,51.10164214711739,47.747527833001925,3.6319125248508968,-5.721000994035785,20.727798210735617,-34.483752485089475,7.905313121272349,5.147697813121275,-10.10577932405566,7.132491053677931,-11.939493041749527,0.17846520874751473,2.8054695287578912,47.22720154763163,43.98220141104233,31.01559674954438,21.234664917283002,25.57191733166056,23.102722834344977,19.22669276792487,12.173790180392828,17.110075723127693,15.648575493716315,11.449587143452145
4GTBF2Kzd1K0axUgwmPZgQ,Drumsound & Bassline Smith,1,False,False,Through The Night - Radio Edit,32,1,track,drum-and-bass,album,2012,Through The Night (feat. Tom Cane),0.36,172526,0.892,0.00186,0.649,174.771,0.28600000000000003,52.95826545454555,114.89383272727264,15.63893454545453,-12.23383999999999,14.16951818181818,-34.52939818181819,0.45687454545454537,6.676459999999999,-11.25153636363638,2.724045454545453,-8.500969090909097,-1.5694763636363633,5.872068270133967,30.730922556746098,32.19636479179402,20.66710507405261,21.75140587284013,16.604367063098696,18.507545403439405,14.359654579681212,13.709943435582511,10.980726966211805,10.494771922176128,12.740019671772293,52.95826545454555,114.89383272727264,15.63893454545453,-12.23383999999999,14.16951818181818,-34.52939818181819,0.45687454545454537,6.676459999999999,-11.25153636363638,2.724045454545453,-8.500969090909097,-1.5694763636363633,5.872068270133967,30.730922556746098,32.19636479179402,20.66710507405261,21.75140587284013,16.604367063098696,18.507545403439405,14.359654579681212,13.709943435582511,10.980726966211805,10.494771922176128,12.740019671772293
16QiBAjmqzCXMNjdobcDLF,Dillinja,1,False,False,Twist Em Out (original),16,1,track,drum-and-bass,album,2010,Twist Em Out,0.402,234707,0.593,0.747,0.0947,171.737,0.319,50.68004282115867,124.38669017632246,-23.4354168765743,-4.6016486146095765,-7.775921914357685,-24.135739294710316,-2.2293425692695212,12.699852644836266,-13.70732619647353,-3.294637279596976,-14.507107052896728,5.940109571788412,5.466522727204347,68.33049335745991,50.19510463556983,50.010950647201014,26.76759942834934,27.605544094627916,26.38306713502479,18.804235670112973,11.152193819685088,12.677422242044022,28.164539210335356,11.746135875872564,50.68004282115867,124.38669017632246,-23.4354168765743,-4.6016486146095765,-7.775921914357685,-24.135739294710316,-2.2293425692695212,12.699852644836266,-13.70732619647353,-3.294637279596976,-14.507107052896728,5.940109571788412,5.466522727204347,68.33049335745991,50.19510463556983,50.010950647201014,26.76759942834934,27.605544094627916,26.38306713502479,18.804235670112973,11.152193819685088,12.677422242044022,28.164539210335356,11.746135875872564
26xXY4xDTK4kcu05wMlbRQ,Krooked,1,False,False,Tonight,0,3,track,drum-and-bass,album,2010,Above & Beyond,0.428,277851,0.991,0.9540000000000001,0.381,175.0,0.555,53.79854077593036,76.08066429136962,7.561197149643676,6.775239904988123,9.024375296912101,-50.9259691211401,11.226426761678553,9.625323832145694,-17.67791844813935,9.497174980205866,-7.348285035629468,0.3700118764845603,4.755717063759251,28.267061754499586,35.33549712193291,23.92876632454807,24.82186525285381,24.03033232113491,21.67509411252525,15.267083778465844,12.054413419620442,12.203823312812274,12.795165143468946,10.461068479122885,53.79854077593036,76.08066429136962,7.561197149643676,6.775239904988123,9.024375296912101,-50.9259691211401,11.226426761678553,9.625323832145694,-17.67791844813935,9.497174980205866,-7.348285035629468,0.3700118764845603,4.755717063759251,28.267061754499586,35.33549712193291,23.92876632454807,24.82186525285381,24.03033232113491,21.67509411252525,15.267083778465844,12.054413419620442,12.203823312812274,12.795165143468946,10.461068479122885
7IJbKnXygJB4SrOp6AtUHQ,Pendulum,1,False,False,Tarantula,37,17,track,drum-and-bass,album,2012,Drum&BassArena Anthology 2,0.514,331240,0.899,0.0793,0.36700000000000005,174.028,0.266,50.3466389513108,85.07217153558051,6.710452434456927,-2.8468846441947546,11.025311610486883,-37.43781198501873,2.1951730337078668,9.425261423220958,-10.147094382022477,4.203857677902624,-8.848897378277158,2.7931056179775267,6.428527324760948,57.22213869208352,52.09891871276725,36.791736915074566,35.63576409607238,29.193923744138385,21.00219304960378,18.954097546887155,14.322095924331329,15.822511497568078,15.265541449825076,16.10244200645651,50.3466389513108,85.07217153558051,6.710452434456927,-2.8468846441947546,11.025311610486883,-37.43781198501873,2.1951730337078668,9.425261423220958,-10.147094382022477,4.203857677902624,-8.848897378277158,2.7931056179775267,6.428527324760948,57.22213869208352,52.09891871276725,36.791736915074566,35.63576409607238,29.193923744138385,21.00219304960378,18.954097546887155,14.322095924331329,15.822511497568078,15.265541449825076,16.10244200645651
7ruPHwjukFu7dYX0bY5BOp,Sigma,1,False,False,The Jungle - Sub Zero Remix,9,12,track,drum-and-bass,album,2011,Drum&BassArena 15 Years,0.295,322880,0.993,0.0849,0.737,175.002,0.11800000000000001,53.433386792452886,103.7578704974271,22.92382332761578,-1.992446826758146,12.586356775300178,-37.665495711835284,8.882173241852493,9.226283876500842,-10.182240994854213,3.2126552315608916,-11.746512864493992,-1.166942538593482,6.699892789902387,48.212232491567796,53.402051372660274,26.720124720067613,30.624433906788028,24.048603323599924,21.403964713658155,17.00936263525304,17.75674943238576,13.021780461960178,12.411066586893236,14.28610885261017,53.433386792452886,103.7578704974271,22.92382332761578,-1.992446826758146,12.586356775300178,-37.665495711835284,8.882173241852493,9.226283876500842,-10.182240994854213,3.2126552315608916,-11.746512864493992,-1.166942538593482,6.699892789902387,48.212232491567796,53.402051372660274,26.720124720067613,30.624433906788028,24.048603323599924,21.403964713658155,17.00936263525304,17.75674943238576,13.021780461960178,12.411066586893236,14.28610885261017
5gHMAfnMIJzi2s3SiVeWiq,Swedish House Mafia,1,False,False,One - Netsky Remix,36,8,track,drum-and-bass,album,2010,One (Your Name),0.629,340533,0.971,0.943,0.414,173.99099999999999,0.764,52.73255941626136,119.16903196664346,15.919182765809593,10.418195274496187,18.992587213342635,-33.06464697706741,17.389692147324546,6.43731688672689,-18.51062543432937,7.140687977762328,-19.649463516330805,6.862911744266859,3.948547030059066,23.179002045196384,66.4543975221553,31.051878801185893,24.61912250419938,18.635126947838998,21.875174192743703,14.667586851711606,10.75637345344769,10.85223102777406,13.536220301059966,10.819231223983477,52.73255941626136,119.16903196664346,15.919182765809593,10.418195274496187,18.992587213342635,-33.06464697706741,17.389692147324546,6.43731688672689,-18.51062543432937,7.140687977762328,-19.649463516330805,6.862911744266859,3.948547030059066,23.179002045196384,66.4543975221553,31.051878801185893,24.61912250419938,18.635126947838998,21.875174192743703,14.667586851711606,10.75637345344769,10.85223102777406,13.536220301059966,10.819231223983477
0Ml24DukFtM8eJtW6uZ6QT,Netsky,1,False,False,Starlight,38,1,track,drum-and-bass,album,2009,Starlight,0.541,308041,0.925,0.5710000000000001,0.0893,174.84099999999998,0.419,48.06071947194726,101.50490297029718,-46.61272013201321,8.137267986798676,12.61449504950495,-55.619809900990184,-19.342061386138614,8.904656765676576,-5.26266138613861,-0.588874587458749,-9.262347194719476,8.111825742574258,4.0817381146810305,53.72221575212187,56.2614158668299,46.131938693637714,27.224699067989935,35.673944379846965,21.057344679203133,23.9417733329971,14.620404168661473,11.970359017177111,14.68230662261506,11.653538416216216,48.06071947194726,101.50490297029718,-46.61272013201321,8.137267986798676,12.61449504950495,-55.619809900990184,-19.342061386138614,8.904656765676576,-5.26266138613861,-0.588874587458749,-9.262347194719476,8.111825742574258,4.0817381146810305,53.72221575212187,56.2614158668299,46.131938693637714,27.224699067989935,35.673944379846965,21.057344679203133,23.9417733329971,14.620404168661473,11.970359017177111,14.68230662261506,11.653538416216216
5ybhuHfMFOUvTURTlnjLCD,Ed Rush,1,False,False,Killamanjaro,0,4,track,drum-and-bass,album,1997,DJ Kenny Ken & DJ SS : World Dance/The Album,0.614,243600,0.9520000000000001,0.8640000000000001,0.0534,177.304,0.955,44.025695619335366,56.7347817220544,-49.025020392749234,19.47020392749246,23.95325830815712,-53.335015105740126,7.065990181268879,0.8175347432024173,-20.40753398791543,7.339984894259819,-9.659549093655587,-0.708771148036252,3.2922128208851302,53.60797272293816,62.66541314213095,42.41786159574719,35.87479247074598,37.49036356723417,19.45953782844038,19.450484852187774,15.239601946776661,15.494160702871042,18.85215888028008,13.770318707216093,44.025695619335366,56.7347817220544,-49.025020392749234,19.47020392749246,23.95325830815712,-53.335015105740126,7.065990181268879,0.8175347432024173,-20.40753398791543,7.339984894259819,-9.659549093655587,-0.708771148036252,3.2922128208851302,53.60797272293816,62.66541314213095,42.41786159574719,35.87479247074598,37.49036356723417,19.45953782844038,19.450484852187774,15.239601946776661,15.494160702871042,18.85215888028008,13.770318707216093
5cfRhJ85Xhay4hUNVgK2M4,Swedish House Mafia,1,False,False,Save The World - Futurebound & Metrik Remix,23,5,track,drum-and-bass,album,2011,Save The World (The Remixes),0.397,263194,0.872,0.27399999999999997,0.35600000000000004,173.98,0.0382,49.373284632034654,73.24309956709958,-8.590185064935064,-15.832400432900435,8.084750000000001,-45.97991017316015,4.887535714285713,8.13876731601732,-11.588020562770541,3.6208106060606076,-6.005467532467523,-2.747869047619049,6.032472032375176,33.737301736959004,44.32483955084779,20.76521104084402,26.18674900500204,22.949838947063395,17.710848902557174,15.452489463959312,15.622086205751947,12.512133474006333,11.860061648197828,12.698364095214876,49.373284632034654,73.24309956709958,-8.590185064935064,-15.832400432900435,8.084750000000001,-45.97991017316015,4.887535714285713,8.13876731601732,-11.588020562770541,3.6208106060606076,-6.005467532467523,-2.747869047619049,6.032472032375176,33.737301736959004,44.32483955084779,20.76521104084402,26.18674900500204,22.949838947063395,17.710848902557174,15.452489463959312,15.622086205751947,12.512133474006333,11.860061648197828,12.698364095214876
0bdbXNbIRClzywgD6UIPlw,Chase & Status,1,False,False,Blind Faith,2,1,track,drum-and-bass,album,2011,Blind Faith,0.45299999999999996,233082,0.85,1.61e-06,0.213,140.05,0.418,51.75359577114429,76.99359825870629,47.703196517412856,1.2398967661691582,36.976429104477596,-32.89632960199007,5.745401741293535,7.32930721393036,-12.353654228855723,2.3105223880597023,-7.220914179104482,-5.003304726368162,6.863314620764049,52.49949598969643,45.566391726496626,23.834347774350395,34.69030162090176,18.961760964669516,24.081465853852908,15.01164669745671,14.53479815887197,12.99800589441048,12.779015519696749,14.387687622710429,51.75359577114429,76.99359825870629,47.703196517412856,1.2398967661691582,36.976429104477596,-32.89632960199007,5.745401741293535,7.32930721393036,-12.353654228855723,2.3105223880597023,-7.220914179104482,-5.003304726368162,6.863314620764049,52.49949598969643,45.566391726496626,23.834347774350395,34.69030162090176,18.961760964669516,24.081465853852908,15.01164669745671,14.53479815887197,12.99800589441048,12.779015519696749,14.387687622710429
7mjbwvomcowY6v3l41HOvz,DJ Fresh,1,False,False,Kryptonite,0,3,track,drum-and-bass,album,2010,Kryptonite,0.518,311360,0.7759999999999999,0.0179,0.207,175.80700000000002,0.32799999999999996,54.837047797563216,57.83674133083414,11.70268416119963,-4.713660731021561,27.328822867853805,-28.81948922211804,-6.209029990627932,5.622971883786314,-13.76960262417993,0.10729240862230656,-11.09673758200563,8.463348641049665,3.4841552025131097,32.075892988503874,36.075237855081625,40.25797004084706,22.237924712889395,24.32589046212792,24.013896553340146,20.811866876760952,12.882265610387726,14.282854831827652,16.744503678450407,11.803084258507178,54.837047797563216,57.83674133083414,11.70268416119963,-4.713660731021561,27.328822867853805,-28.81948922211804,-6.209029990627932,5.622971883786314,-13.76960262417993,0.10729240862230656,-11.09673758200563,8.463348641049665,3.4841552025131097,32.075892988503874,36.075237855081625,40.25797004084706,22.237924712889395,24.32589046212792,24.013896553340146,20.811866876760952,12.882265610387726,14.282854831827652,16.744503678450407,11.803084258507178
77FzokXK5WOYoYVZqlILOl,Fred V & Grafix feat. Reija Lee,1,False,False,Just A Thought,31,2,track,drum-and-bass,album,2012,UKF Drum & Bass 2012,0.33899999999999997,346845,0.914,0.723,0.335,173.96200000000002,0.415,52.87817228464409,107.86511610486902,29.005735580524345,-6.275412734082398,16.77650786516853,-34.87307790262181,5.808621722846443,7.657034456928829,-12.084071910112362,2.257333333333335,-6.80774981273408,3.6654794007490663,6.855182343184007,39.98275147494852,44.1218797406663,32.504366776033834,23.63357725461437,20.442845890075574,18.992978679223096,16.252480124667432,12.932707819287224,12.830363326225743,11.809062450628609,11.31384341892417,52.87817228464409,107.86511610486902,29.005735580524345,-6.275412734082398,16.77650786516853,-34.87307790262181,5.808621722846443,7.657034456928829,-12.084071910112362,2.257333333333335,-6.80774981273408,3.6654794007490663,6.855182343184007,39.98275147494852,44.1218797406663,32.504366776033834,23.63357725461437,20.442845890075574,18.992978679223096,16.252480124667432,12.932707819287224,12.830363326225743,11.809062450628609,11.31384341892417
5blXK1R7GYL7gY2PVGxC90,Pendulum,1,False,False,The Fountain (feat. Steven Wilson),42,14,track,drum-and-bass,album,2010,Immersion,0.371,300800,0.9570000000000001,0.081,0.515,173.989,0.222,53.95379176201372,80.44900000000004,6.406738367658282,-7.591350114416477,29.352922196796346,-39.870503432494246,4.598833714721581,5.914102974828375,-10.24933257055683,3.194868039664383,-6.6343310450038055,-4.405707093821516,4.622665866807357,20.177268495485976,25.78060486965417,16.248960196451836,19.646925363870146,19.489153538262382,15.261183607108771,10.515942551472817,11.867864017319517,11.661313782131119,9.850206016070327,13.26993593763547,53.95379176201372,80.44900000000004,6.406738367658282,-7.591350114416477,29.352922196796346,-39.870503432494246,4.598833714721581,5.914102974828375,-10.24933257055683,3.194868039664383,-6.6343310450038055,-4.405707093821516,4.622665866807357,20.177268495485976,25.78060486965417,16.248960196451836,19.646925363870146,19.489153538262382,15.261183607108771,10.515942551472817,11.867864017319517,11.661313782131119,9.850206016070327,13.26993593763547
4InW9ynMS1aTIeFSMvHjD7,Switch Fusion,1,False,False,Mercenary - Original Mix,12,6,track,drum-and-bass,album,2011,Liquid D&B Essentials 2011 Vol1,0.402,425298,0.99,0.498,0.275,169.988,0.337,56.79236979166664,73.97091015624997,-10.255069010416664,-15.831733072916686,38.268647786458445,-45.670219401041656,-1.7712376302083346,0.3719531249999994,-6.870703776041675,-0.15455924479166616,-3.8658515625,-0.49710286458333264,4.35401076577758,38.31697889136493,35.58447411783393,17.751717628479692,20.725784497452054,22.60923091214021,16.846108841041364,18.246785445199464,14.166905713341077,15.498168398635014,12.409688432181325,12.994060212961786,56.79236979166664,73.97091015624997,-10.255069010416664,-15.831733072916686,38.268647786458445,-45.670219401041656,-1.7712376302083346,0.3719531249999994,-6.870703776041675,-0.15455924479166616,-3.8658515625,-0.49710286458333264,4.35401076577758,38.31697889136493,35.58447411783393,17.751717628479692,20.725784497452054,22.60923091214021,16.846108841041364,18.246785445199464,14.166905713341077,15.498168398635014,12.409688432181325,12.994060212961786
03HHqgSu89fgu6RFco0pit,Netsky,1,False,False,Puppy,0,10,track,drum-and-bass,album,2012,2 Deluxe,0.72,260422,0.727,1.1e-06,0.28300000000000003,128.03,0.856,51.48073851921278,63.53169728209933,17.320109653233356,0.20968134957826381,24.50992127460171,-30.174044048734814,-4.493991565135896,0.11101874414245591,-14.255927835051553,1.5459053420805995,-10.593484536082475,-3.8398903467666416,4.87561265559504,57.48432737775091,53.65767964196047,52.81157771211214,35.95877941139547,34.66051362170748,30.632520052767944,21.48212477165815,19.994141489400445,18.072982477180886,18.71259721361223,17.231806184034728,51.48073851921278,63.53169728209933,17.320109653233356,0.20968134957826381,24.50992127460171,-30.174044048734814,-4.493991565135896,0.11101874414245591,-14.255927835051553,1.5459053420805995,-10.593484536082475,-3.8398903467666416,4.87561265559504,57.48432737775091,53.65767964196047,52.81157771211214,35.95877941139547,34.66051362170748,30.632520052767944,21.48212477165815,19.994141489400445,18.072982477180886,18.71259721361223,17.231806184034728
5JhPFCTTLy3nyu7TNJiLS1,Camo & Krooked,1,False,False,Hot Pursuit,0,11,track,drum-and-bass,album,2011,Cross the Line,0.391,259957,0.9159999999999999,0.000424,0.0916,174.636,0.149,53.91566935483864,88.27151612903236,24.7728860887097,9.081090725806458,29.060882056451554,-41.40318649193547,24.053725806451595,8.877176411290325,-7.750179435483869,9.027262096774189,-11.58385483870967,-7.48192439516129,3.9279243848765892,27.73469878655199,44.31517876797137,28.192244450598384,30.134139971460574,22.44912538954015,27.561821387916183,16.44754243648356,13.507181909946867,14.851092767855503,15.50457416329005,16.075919370342255,53.91566935483864,88.27151612903236,24.7728860887097,9.081090725806458,29.060882056451554,-41.40318649193547,24.053725806451595,8.877176411290325,-7.750179435483869,9.027262096774189,-11.58385483870967,-7.48192439516129,3.9279243848765892,27.73469878655199,44.31517876797137,28.192244450598384,30.134139971460574,22.44912538954015,27.561821387916183,16.44754243648356,13.507181909946867,14.851092767855503,15.50457416329005,16.075919370342255
4IwnNqIML38mYMXGKVsScD,The Prodigy,2,False,False,Voodoo People (Pendulum Mix),2,3,track,drum-and-bass,album,2005,Their Law the Singles 1990 - 2005,0.446,307813,0.963,0.84,0.192,173.993,0.512,50.0603797264683,103.58297184231708,0.19675462590507478,-3.394847144006434,13.64895092518103,-37.04726870474661,-6.508070796460174,7.487366049879336,-7.34111906677394,-0.005926790024136201,-8.043683829444888,-3.046366854384552,6.252361414687931,31.674743295321104,46.957512718111765,25.299197005914817,29.517941795685307,22.45332173662183,19.10044100581349,18.280090038927,14.424370286753822,14.546454163075913,14.182536424780062,17.33411566054826,50.0603797264683,103.58297184231708,0.19675462590507478,-3.394847144006434,13.64895092518103,-37.04726870474661,-6.508070796460174,7.487366049879336,-7.34111906677394,-0.005926790024136201,-8.043683829444888,-3.046366854384552,6.252361414687931,31.674743295321104,46.957512718111765,25.299197005914817,29.517941795685307,22.45332173662183,19.10044100581349,18.280090038927,14.424370286753822,14.546454163075913,14.182536424780062,17.33411566054826
1Thv8uCYzyOFC7PME9J936,Pendulum,1,False,False,The Island - Pt. I (Dawn),57,8,track,drum-and-bass,album,2010,Immersion,0.578,320173,0.893,0.00629,0.147,126.01799999999999,0.373,52.3013471008738,83.72651310563936,-1.1300444797458271,-12.874038919777608,15.920409849086592,-40.38657664813343,8.228477362986496,4.236335980937247,-11.419661636219205,4.990732327243842,-7.816895949166006,-1.4028745035742691,3.503790144889558,34.8765438347287,39.585359998763764,37.87675057906278,24.51183099764941,28.908234769868262,20.33469808090148,18.569030085223787,16.506121343583647,13.573233958173056,14.97807467975695,15.559246406692537,52.3013471008738,83.72651310563936,-1.1300444797458271,-12.874038919777608,15.920409849086592,-40.38657664813343,8.228477362986496,4.236335980937247,-11.419661636219205,4.990732327243842,-7.816895949166006,-1.4028745035742691,3.503790144889558,34.8765438347287,39.585359998763764,37.87675057906278,24.51183099764941,28.908234769868262,20.33469808090148,18.569030085223787,16.506121343583647,13.573233958173056,14.97807467975695,15.559246406692537
2zxlsrf22TfRIkAfjBUBIh,London Elektricity,1,False,False,Just One Second - Apex Remix,0,11,track,drum-and-bass,album,2009,Sick Music,0.435,377840,0.838,0.0023899999999999998,0.121,172.93,0.16899999999999998,47.50794316730518,17.728875478927208,13.871372286079145,-1.4199335887611744,13.127680076628364,-40.63026883780328,22.423503192847992,4.329664750957854,-18.29068071519797,-0.0038531289910608414,-7.272892081736909,-4.990329501915718,7.437590026042703,50.0813401694024,33.96142309842536,21.72394880376989,23.995009918514246,20.68701063615978,25.156361120504464,15.87631797627215,17.539628211956124,13.380487035845688,11.37154451452634,14.34280630375653,47.50794316730518,17.728875478927208,13.871372286079145,-1.4199335887611744,13.127680076628364,-40.63026883780328,22.423503192847992,4.329664750957854,-18.29068071519797,-0.0038531289910608414,-7.272892081736909,-4.990329501915718,7.437590026042703,50.0813401694024,33.96142309842536,21.72394880376989,23.995009918514246,20.68701063615978,25.156361120504464,15.87631797627215,17.539628211956124,13.380487035845688,11.37154451452634,14.34280630375653
1idJWROXzYoSBlSqaVUaZI,Fred V,1,False,False,One Of These Days,0,1,track,drum-and-bass,album,2011,Outcast EP,0.38799999999999996,358746,0.9620000000000001,0.35600000000000004,0.657,173.946,0.528,54.06033987813126,90.23826472579556,5.914536899119842,-4.2328307379823995,21.94835071090046,-44.84937643872715,3.9404522681110308,7.390071090047391,-12.592872037914704,3.1146384563304013,-8.385949221394723,5.6257210561949815,4.393554452515978,41.85021910678082,45.336323456559086,27.22063634313609,27.259930277682795,23.684288363806328,23.11745165377646,15.125858913719055,15.868378672173126,15.305870228461307,12.985823943646677,13.333209062659575,54.06033987813126,90.23826472579556,5.914536899119842,-4.2328307379823995,21.94835071090046,-44.84937643872715,3.9404522681110308,7.390071090047391,-12.592872037914704,3.1146384563304013,-8.385949221394723,5.6257210561949815,4.393554452515978,41.85021910678082,45.336323456559086,27.22063634313609,27.259930277682795,23.684288363806328,23.11745165377646,15.125858913719055,15.868378672173126,15.305870228461307,12.985823943646677,13.333209062659575
4nett6cGBoYPnEXMJZmtQG,HoldTight,1,False,False,Lounge - DC Breaks Remix,0,2,track,drum-and-bass,album,2010,5,0.431,300667,0.941,0.688,0.382,174.00400000000002,0.319,52.63104569288396,73.99471460674157,4.284237453183518,-4.255515355805241,26.68996029962548,-51.664518352059986,1.1184299625468133,5.061415730337076,-7.795908614232206,1.5543415730337073,-4.572076404494392,-4.804002996254684,4.0686410507882655,36.435074765178186,56.42287494929717,26.5783623927874,33.13936454320613,29.325414297791365,26.56802220040251,20.7345228829749,14.798881746846954,15.76877078084125,15.208550564452842,14.53001339981459,52.63104569288396,73.99471460674157,4.284237453183518,-4.255515355805241,26.68996029962548,-51.664518352059986,1.1184299625468133,5.061415730337076,-7.795908614232206,1.5543415730337073,-4.572076404494392,-4.804002996254684,4.0686410507882655,36.435074765178186,56.42287494929717,26.5783623927874,33.13936454320613,29.325414297791365,26.56802220040251,20.7345228829749,14.798881746846954,15.76877078084125,15.208550564452842,14.53001339981459
2xOPBBAR1vkLzauq7nt5Zq,Netsky,1,False,False,Rise and Shine,0,10,track,drum-and-bass,album,2010,Netsky,0.596,289813,0.972,0.8009999999999999,0.111,174.981,0.46,47.46623462270134,55.97058084971468,3.5218535193405174,36.46890234622703,35.49644958782503,-71.29124223208618,18.427375396322155,15.723737476220688,-18.884360177552356,9.463754597336726,-11.277819277108428,9.658552314521252,6.42039810323741,43.82920994846718,43.49887911703654,39.62177273380306,23.533356966319403,24.8769568354034,26.697337106032723,22.03387484073166,11.40351452680634,14.937781160279597,18.229749804055466,13.014398490654967,47.46623462270134,55.97058084971468,3.5218535193405174,36.46890234622703,35.49644958782503,-71.29124223208618,18.427375396322155,15.723737476220688,-18.884360177552356,9.463754597336726,-11.277819277108428,9.658552314521252,6.42039810323741,43.82920994846718,43.49887911703654,39.62177273380306,23.533356966319403,24.8769568354034,26.697337106032723,22.03387484073166,11.40351452680634,14.937781160279597,18.229749804055466,13.014398490654967
6AxMuL7NPKjMfAFD2BJnDt,Spor,1,False,False,Ignition,0,27,track,drum-and-bass,album,2011,Hardware XV: History of Renegade Hardware,0.5379999999999999,395947,0.981,0.856,0.10400000000000001,173.045,0.45399999999999996,49.16835873015875,89.10302751322752,-29.089298412698376,-1.3275084656084661,8.886737037037047,-52.11758941798939,6.684248677248703,4.8018253968254,-25.84655608465604,4.26408941798942,-8.537258201058178,9.074897883597862,4.683338552602818,67.07243408925748,48.41897466553879,28.757431084971127,28.747929511637736,28.218384870666235,24.12672558406438,21.634255943207048,17.026863852247192,17.67276151595243,17.1466893493833,11.284073056478062,49.16835873015875,89.10302751322752,-29.089298412698376,-1.3275084656084661,8.886737037037047,-52.11758941798939,6.684248677248703,4.8018253968254,-25.84655608465604,4.26408941798942,-8.537258201058178,9.074897883597862,4.683338552602818,67.07243408925748,48.41897466553879,28.757431084971127,28.747929511637736,28.218384870666235,24.12672558406438,21.634255943207048,17.026863852247192,17.67276151595243,17.1466893493833,11.284073056478062
6uomknm6K7oOeRDfwBzuV7,Chase & Status,1,False,False,Flashing Lights,0,11,track,drum-and-bass,album,2011,No More Idols,0.5329999999999999,250413,0.8079999999999999,0.0,0.282,140.04,0.27399999999999997,51.5451692307692,43.8556892307692,22.69129538461536,-0.5984441025641013,36.583505641025624,-30.265305641025684,6.122927179487178,0.48768205128205006,-8.092155897435898,3.446369230769234,-8.818717948717946,-6.885708717948717,5.41793128222656,36.39991970395892,39.75359868933248,28.022391588541915,29.117782728856376,21.30129366175181,28.75491779505264,18.859217864520062,12.834534270264864,14.050504916321325,13.273658356447624,15.60288786027656,51.5451692307692,43.8556892307692,22.69129538461536,-0.5984441025641013,36.583505641025624,-30.265305641025684,6.122927179487178,0.48768205128205006,-8.092155897435898,3.446369230769234,-8.818717948717946,-6.885708717948717,5.41793128222656,36.39991970395892,39.75359868933248,28.022391588541915,29.117782728856376,21.30129366175181,28.75491779505264,18.859217864520062,12.834534270264864,14.050504916321325,13.273658356447624,15.60288786027656
54OYscBmq0pqoOupg1KQD2,Black Sun Empire,1,False,False,Wasteland,0,9,track,drum-and-bass,album,2010,Lights and Wires,0.65,296826,0.736,0.88,0.64,139.997,0.0393,44.362114695340495,-21.229870967741928,-26.79176200716852,-2.6478157706093133,8.064536917562721,-41.88594910394262,12.517353405017925,-5.350098924731184,-11.904095340501787,2.445810035842295,-11.248044444444439,1.5066308243727595,7.698742245449661,93.55204041229284,60.85997579994122,45.559305721590185,35.231619836637904,38.2687303086251,24.673995150808707,26.97581573616503,13.850112278582957,21.209723880048625,20.571367497455864,11.724042122157337,44.362114695340495,-21.229870967741928,-26.79176200716852,-2.6478157706093133,8.064536917562721,-41.88594910394262,12.517353405017925,-5.350098924731184,-11.904095340501787,2.445810035842295,-11.248044444444439,1.5066308243727595,7.698742245449661,93.55204041229284,60.85997579994122,45.559305721590185,35.231619836637904,38.2687303086251,24.673995150808707,26.97581573616503,13.850112278582957,21.209723880048625,20.571367497455864,11.724042122157337
